ID, Mean, SD, Modal, Median, Kurtosis,
RMS_47 03.02.07b.tif , 61.8216 , 40.4457 , 43 , 53 , 2.3692
RMS_47 03.02.08b.tif , 65.1855 , 39.3342 , 50 , 61 , 2.2101
RMS_47 03.02.09b.tif , 60.6034 , 35.7516 , 50 , 54 , 3.5214
RMS_47 03.02.10b.tif , 65.0176 , 38.1363 , 51 , 60 , 2.3094
RMS_47 03.02.11b.tif , 64.3818 , 39.1938 , 50 , 57 , 2.4225
RMS_47 03.02.12b.tif , 63.1867 , 38.8738 , 48 , 55 , 2.5387
RMS_47 03.02.13b.tif , 66.8588 , 40.7355 , 47 , 61 , 1.8091
RMS_47 03.02.14b.tif , 74.8494 , 46.0394 , 51 , 68 , 0.6996
RMS_47 03.02.15b.tif , 65.5435 , 41.7776 , 43 , 59 , 1.7431
RMS_47 04.01.01a.tif , 57.7656 , 35.3466 , 46 , 52 , 3.6597
RMS_47 04.01.01b.tif , 52.5327 , 33.8612 , 41 , 48 , 5.1498
RMS_47 04.01.02a.tif , 51.0966 , 36.6653 , 36 , 43 , 5.2554
RMS_47 04.01.02b.tif , 68.1907 , 39.8505 , 53 , 64 , 1.765
RMS_47 04.01.03a.tif , 56.3664 , 36.4522 , 37 , 48 , 3.1033
RMS_47 04.01.03b.tif , 55.2503 , 35.6191 , 41 , 50 , 4.3946
RMS_47 04.01.04b.tif , 61.8435 , 40.4677 , 40 , 52 , 2.5533
RMS_47 04.02.04a.tif , 57.9819 , 36.053 , 43 , 53 , 3.6199
RMS_47 04.02.05a.tif , 55.6731 , 36.6563 , 39 , 48 , 3.5273
RMS_47 04.02.05b.tif , 69.1708 , 40.1823 , 60 , 64 , 1.7417
RMS_47 04.02.06a.tif , 71.4652 , 44.6503 , 49 , 64 , 1.1127
RMS_47 04.02.06b.tif , 68.3781 , 40.3936 , 54 , 62 , 1.6981
RMS_47 04.02.07b.tif , 63.3114 , 42.1498 , 41 , 54 , 1.9549
RMS_47 04.02.08b.tif , 68.554 , 42.1899 , 49 , 62 , 1.6234
RMS_47 04.02.09b.tif , 63.6906 , 37.5184 , 50 , 57 , 2.5838
RMS_47 04.02.10b.tif , 68.7662 , 40.038 , 54 , 61 , 1.7692
RMS_47 04.02.11b.tif , 66.7724 , 40.5977 , 47 , 61 , 2.0151
RMS_47 04.02.12b.tif , 64.9798 , 40.2637 , 47 , 59 , 2.1448
RMS_47 04.02.13b.tif , 70.5706 , 42.7135 , 52 , 65 , 1.3351
RMS_47 04.02.14b.tif , 75.7847 , 46.0134 , 53 , 68 , 0.6534
RMS_47 04.02.15b.tif , 71.4652 , 44.6503 , 49 , 64 , 1.1127
RMS_48 Neocortex 01c.tif , 87.6029 , 48.6034 , 85 , 85 , -0.1976
RMS_50 00.01.01a.tif , 44.628 , 30.2482 , 34 , 39 , 9.3681
RMS_50 00.01.02a.tif , 55.3201 , 33.6292 , 43 , 50 , 4.849
RMS_50 00.01.03a.tif , 45.8707 , 31.4681 , 35 , 41 , 9.1506
RMS_50 00.02.04a.tif , 42.3669 , 33.3036 , 29 , 34 , 9.7494
RMS_50 00.02.05a.tif , 42.8774 , 31.7938 , 31 , 37 , 9.5077
RMS_50 00.02.06a.tif , 41.8088 , 30.6737 , 34 , 37 , 10.6266
RMS_50 02.01.01a.tif , 49.2262 , 31.5079 , 38 , 43 , 6.9242
RMS_50 02.01.01b.tif , 52.1395 , 33.7813 , 36 , 46 , 5.2843
RMS_50 02.01.02a.tif , 56.6542 , 33.9189 , 46 , 53 , 4.3887
RMS_50 02.01.02b.tif , 53.7688 , 33.9616 , 40 , 48 , 4.6561
RMS_50 02.01.03a.tif , 50.7808 , 31.5586 , 40 , 47 , 6.7838
RMS_50 02.01.03b.tif , 49.9394 , 34.6403 , 36 , 42 , 6.1511
RMS_50 02.01.04b.tif , 63.2438 , 40.5371 , 46 , 55 , 2.2501
RMS_50 02.01.05b.tif , 60.9385 , 40.6142 , 40 , 53 , 2.4259
RMS_50 02.01.06b.tif , 66.988 , 42.6032 , 44 , 57 , 1.6157
RMS_50 02.01.07b.tif , 57.4406 , 36.6882 , 39 , 52 , 3.5104
RMS_50 02.02.04a.tif , 44.1734 , 31.5476 , 33 , 38 , 9.3519
RMS_50 02.02.05a.tif , 53.3629 , 34.143 , 41 , 48 , 5.3673
RMS_50 02.02.06a.tif , 43.873 , 31.768 , 34 , 37 , 9.3693
RMS_50 02.02.08b.tif , 63.3903 , 39.3267 , 49 , 57 , 2.4139
RMS_50 02.02.09b.tif , 70.4484 , 41.4675 , 53 , 62 , 1.4774
RMS_50 02.02.10b.tif , 45.9296 , 33.6247 , 30 , 38 , 6.6879
RMS_50 02.02.11b.tif , 47.7007 , 33.9827 , 35 , 42 , 6.8201
RMS_50 02.02.12b.tif , 55.0263 , 34.909 , 41 , 48 , 4.6004
RMS_50 03.01.01a.tif , 53.0288 , 33.651 , 39 , 48 , 5.0031
